"Timestamp,Email Address,Nama,Jenis Kelamain?,Usia?,Pendidikan terakhir?,Pekerjaan?,Pendapatan/Uang Saku per bulan?,Apakah anda memiliki akun Tokopedia aktif dan pernah melakukan transaksi di Tokopedia minimal satu kali?,Samsung Store di Tokopedia menyediakan tampilan toko yang rapi dan menarik (bukti fisik/tampilan visual).,Informasi produk Samsung yang ditampilkan di Tokopedia akurat dan dapat diandalkan.,Samsung Store di Tokopedia merespons pertanyaan dan keluhan saya dengan cepat.,""Saya merasa aman berbelanja produk Samsung melalui Tokopedia (jaminan, garansi resmi)."",Samsung Store di Tokopedia memahami kebutuhan dan preferensi saya sebagai konsumen.,Produk Samsung yang dijual di Tokopedia memiliki performa/kinerja yang baik sesuai spesifikasi yang tertera.,""\nProduk Samsung di Tokopedia dilengkapi fitur-fitur yang lengkap dan inovatif."",Produk Samsung yang saya terima dari Tokopedia sesuai dengan deskripsi dan gambar yang ditampilkan.,Produk Samsung memiliki daya tahan (durabilitas) yang baik berdasarkan informasi dan ulasan yang saya baca.,""Secara keseluruhan, saya menilai kualitas produk Samsung yang dijual di Tokopedia sudah baik."",Saya membaca ulasan produk Samsung di Tokopedia dari konsumen lain untuk mengetahui kesan dan pengalaman mereka.,""Untuk memastikan saya membeli produk Samsung yang tepat, saya membaca ulasan konsumen lain di Tokopedia secara online."",Saya mencari rekomendasi dari komunitas online atau forum sebelum membeli produk Samsung di Tokopedia.,Saya berminat untuk mencoba/membeli produk Samsung dari Tokopedia dalam waktu dekat.,Saya akan mempertimbangkan untuk membeli produk Samsung di Tokopedia jika rating dan ulasannya bagus.,Saya berencana untuk melakukan pembelian produk Samsung melalui Samsung Store di Tokopedia di masa mendatang."
2026-07-12 11:58:20,surya.k@gmail.com,Surya,Laki - laki,31-40 tahun,S1,Wirausaha,Rp 2.000.000 – Rp 5.000.000,Pernah,Netral,Netral,Setuju,Setuju,Netral,Setuju,Setuju,Netral,Setuju,Setuju,Setuju,Setuju,Setuju,Netral,Setuju,Netral
2026-07-12 12:01:02,tika.b@gmail.com,Tika,Perempuan,20-30 tahun,D3,Karyawan Swasta,Rp 2.000.000 – Rp 5.000.000,Pernah,Setuju,Setuju,Sangat Setuju,Sangat Setuju,Setuju,Sangat Setuju,Setuju,Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju
2026-07-12 12:03:44,udin.j@gmail.com,Udin,Laki - laki,20-30 tahun,SMA/SMK,Mahasiswa/Pelajar,< Rp 2.000.000,Pernah,Tidak Setuju,Netral,Setuju,Netral,Tidak Setuju,Setuju,Netral,Netral,Setuju,Netral,Setuju,Setuju,Sangat Setuju,Netral,Setuju,Tidak Setuju
2026-07-12 12:06:19,vanya.m@gmail.com,Vanya,Perempuan,20-30 tahun,S1,Karyawan Swasta,Rp 2.000.000 – Rp 5.000.000,Pernah,Setuju,Setuju,Setuju,Sangat Setuju,Setuju,Sangat Setuju,Setuju,Sangat Setuju,Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Setuju,Setuju,Sangat Setuju,Setuju
2026-07-12 12:09:01,wawan.c@gmail.com,Wawan,Laki - laki,31-40 tahun,S1,Wirausaha,> Rp 5.000.000,Pernah,Sangat Setuju,Sangat Setuju,Setuju,Sangat Setuju,Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Setuju,Sangat Setuju,Setuju,Netral,Netral,Setuju,Sangat Setuju,Sangat Setuju
2026-07-12 12:11:34,xena.r@yahoo.com,Xena,Perempuan,20-30 tahun,S1,Mahasiswa/Pelajar,Rp 2.000.000 – Rp 5.000.000,Pernah,Setuju,Setuju,Sangat Setuju,Sangat Setuju,Setuju,Setuju,Setuju,Setuju,Sangat Setuju,Setuju,Sangat Setuju,Sangat Setuju,Setuju,Setuju,Sangat Setuju,Setuju
2026-07-12 12:14:20,yudi.k@gmail.com,Yudi,Laki - laki,20-30 tahun,S1,Karyawan Swasta,Rp 2.000.000 – Rp 5.000.000,Pernah,Netral,Setuju,Netral,Setuju,Netral,Setuju,Netral,Setuju,Setuju,Setuju,Setuju,Setuju,Netral,Netral,Setuju,Netral
2026-07-12 12:17:02,zara.a@gmail.com,Zara,Perempuan,31-40 tahun,S2,Karyawan Swasta,> Rp 5.000.000,Pernah,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Setuju,Setuju,Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju
2026-07-12 12:19:44,agus.p@gmail.com,Agus,Laki - laki,20-30 tahun,SMA/SMK,Mahasiswa/Pelajar,< Rp 2.000.000,Pernah,Setuju,Setuju,Setuju,Setuju,Netral,Setuju,Setuju,Setuju,Netral,Setuju,Sangat Setuju,Setuju,Sangat Setuju,Setuju,Setuju,Netral
2026-07-12 12:22:20,citra.d@gmail.com,Citra,Perempuan,20-30 tahun,S1,Karyawan Swasta,Rp 2.000.000 – Rp 5.000.000,Pernah,Setuju,Setuju,Sangat Setuju,Sangat Setuju,Setuju,Sangat Setuju,Setuju,Sangat Setuju,Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Setuju,Setuju,Sangat Setuju,Setuju
2026-07-12 12:25:01,dimas.r@gmail.com,Dimas,Laki - laki,31-40 tahun,S1,Wirausaha,> Rp 5.000.000,Pernah,Setuju,Setuju,Netral,Setuju,Setuju,Setuju,Setuju,Setuju,Setuju,Setuju,Netral,Netral,Tidak Setuju,Setuju,Setuju,Setuju
2026-07-12 12:27:34,elisa.v@gmail.com,Elisa,Perempuan,20-30 tahun,S1,Mahasiswa/Pelajar,Rp 2.000.000 – Rp 5.000.000,Pernah,Sangat Setuju,Setuju,Sangat Setuju,Sangat Setuju,Setuju,Sangat Setuju,Sangat Setuju,Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju
2026-07-12 12:30:12,fahri.h@gmail.com,Fahri,Laki - laki,41-50 tahun,S2,Karyawan Swasta,> Rp 5.000.000,Pernah,Setuju,Setuju,Setuju,Sangat Setuju,Netral,Sangat Setuju,Setuju,Setuju,Setuju,Setuju,Setuju,Setuju,Netral,Setuju,Setuju,Setuju
2026-07-12 12:32:45,gina.m@gmail.com,Gina,Perempuan,20-30 tahun,S1,Karyawan Swasta,Rp 2.000.000 – Rp 5.000.000,Pernah,Setuju,Setuju,Netral,Setuju,Setuju,Setuju,Setuju,Setuju,Setuju,Setuju,Sangat Setuju,Setuju,Netral,Setuju,Sangat Setuju,Netral
2026-07-12 12:35:22,hari.s@gmail.com,Hari,Laki - laki,31-40 tahun,S1,Wirausaha,Rp 2.000.000 – Rp 5.000.000,Pernah,Netral,Netral,Setuju,Setuju,Netral,Setuju,Setuju,Netral,Setuju,Setuju,Setuju,Setuju,Setuju,Netral,Setuju,Netral
2026-07-12 12:38:11,irma.p@gmail.com,Irma,Perempuan,20-30 tahun,D3,Karyawan Swasta,Rp 2.000.000 – Rp 5.000.000,Pernah,Setuju,Setuju,Sangat Setuju,Sangat Setuju,Setuju,Sangat Setuju,Setuju,Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju
2026-07-12 12:40:01,jefri.n@gmail.com,Jefri,Laki - laki,20-30 tahun,SMA/SMK,Mahasiswa/Pelajar,< Rp 2.000.000,Pernah,Tidak Setuju,Netral,Setuju,Netral,Tidak Setuju,Setuju,Netral,Netral,Setuju,Netral,Setuju,Setuju,Sangat Setuju,Netral,Setuju,Tidak Setuju
2026-07-12 12:42:34,kiki.a@gmail.com,Kiki,Perempuan,20-30 tahun,S1,Karyawan Swasta,Rp 2.000.000 – Rp 5.000.000,Pernah,Setuju,Setuju,Setuju,Sangat Setuju,Setuju,Sangat Setuju,Setuju,Sangat Setuju,Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Setuju,Setuju,Sangat Setuju,Setuju
2026-07-12 12:45:50,lutfi.h@gmail.com,Lutfi,Laki - laki,31-40 tahun,S1,Wirausaha,> Rp 5.000.000,Pernah,Sangat Setuju,Sangat Setuju,Setuju,Sangat Setuju,Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Setuju,Sangat Setuju,Setuju,Netral,Netral,Setuju,Sangat Setuju,Sangat Setuju
2026-07-12 12:48:21,mira.w@yahoo.com,Mira,Perempuan,20-30 tahun,S1,Mahasiswa/Pelajar,Rp 2.000.000 – Rp 5.000.000,Pernah,Setuju,Setuju,Sangat Setuju,Sangat Setuju,Setuju,Setuju,Setuju,Setuju,Sangat Setuju,Setuju,Sangat Setuju,Sangat Setuju,Setuju,Setuju,Sangat Setuju,Setuju
2026-07-12 12:50:05,naufal.r@gmail.com,Naufal,Laki - laki,20-30 tahun,S1,Karyawan Swasta,Rp 2.000.000 – Rp 5.000.000,Pernah,Netral,Setuju,Netral,Setuju,Netral,Setuju,Netral,Setuju,Setuju,Setuju,Setuju,Setuju,Netral,Netral,Setuju,Netral
2026-07-12 12:52:40,olive.s@gmail.com,Olive,Perempuan,31-40 tahun,S2,Karyawan Swasta,> Rp 5.000.000,Pernah,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju,Setuju,Setuju,Setuju,Sangat Setuju,Sangat Setuju,Sangat Setuju
2026-07-12 12:55:15,pandu.j@gmail.com,Pandu,Laki - laki,20-30 tahun,SMA/SMK,Mahasiswa/Pelajar,< Rp 2.000.000,Pernah,Setuju,Setuju,Setuju,Setuju,Netral,Setuju,Setuju,Setuju,Netral,Setuju,Sangat Setuju,Setuju,Sangat Setuju,Setuju,Setuju,Netral
